Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,BA,CAT,CVX,GOOGL,GS,JNJ,JPM,KO,MCD,MSFT,NKE,NVDA,PFE,SOFI,TSLA,UNH,WMT,XOM,AAPL,AMZN,BA,CAT,CVX,GOOGL,GS,JNJ,JPM,KO,MCD,MSFT,NKE,NVDA,PFE,SOFI,TSLA,UNH,WMT,XOM,AAPL,AMZN,BA,CAT,CVX,GOOGL,GS,JNJ,JPM,KO,MCD,MSFT,NKE,NVDA,PFE,SOFI,TSLA,UNH,WMT,XOM,AAPL,AMZN,BA,CAT,CVX,GOOGL,GS,JNJ,JPM,KO,MCD,MSFT,NKE,NVDA,PFE,SOFI,TSLA,UNH,WMT,XOM,AAPL,AMZN,BA,CAT,CVX,GOOGL,GS,JNJ,JPM,KO,MCD,MSFT,NKE,NVDA,PFE,SOFI,TSLA,UNH,WMT,XOM,AAPL,AMZN,BA,CAT,CVX,GOOGL,GS,JNJ,JPM,KO,MCD,MSFT,NKE,NVDA,PFE,SOFI,TSLA,UNH,WMT,XOM,AAPL,AMZN,BA,CAT,CVX,GOOGL,GS,JNJ,JPM,KO,MCD,MSFT,NKE,NVDA,PFE,SOFI,TSLA,UNH,WMT,XOM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/4/2024,166.2982635,179.5399933,169.1799927,359.1647949,157.8275909,157.6883545,416.9055481,146.0710907,188.9415741,59.31351089,271.8670349,405.2929688,92.76464081,82.40350342,25.1770668,7.579999924,144.6799927,480.5723572,58.58899307,118.1253891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.4477319,179.9299927,171.1799927,361.409255,157.8275909,158.3957966,418.2329656,146.9794036,189.0300723,59.3526368,272.3776094,405.9194539,93.45529892,82.74942226,25.32055276,7.590000153,147.2599945,488.60859,59.83830823,118.1546679,164.3254064,175.9799957,168.4299927,355.0021501,155.6469826,155.7155106,409.2360712,144.7428159,187.3485459,58.81466869,269.2748183,400.8081558,92.65611645,80.24501744,25.05271279,7.21999979,141.1100006,479.3763219,58.063488,116.5833059,164.753864,178.0800018,170.9499969,355.9513453,156.3350774,156.3930623,410.7207852,146.3640953,187.9483923,59.20591653,271.8081236,401.981556,93.10997363,80.74989526,25.18663278,7.239999771,143.3300018,485.3367702,59.73915762,117.1201094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49537800,37046500,7632100,1810700,5597600,21151600,2662300,10110400,9144400,13689100,3275700,15734500,6582700,438559000,24297800,40321500,124545100,3646700,17963900,13929800
24/4/2024,168.4106445,176.5899963,164.3300018,359.4317322,158.5253906,158.5552368,415.9616394,145.0651245,189.865921,60.20360184,271.7394104,406.7745972,93.37636566,79.65815735,25.12923622,7.599999905,162.1300049,481.6794128,59.36237717,118.1449127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.6896338,180.3200073,177.6399994,364.029461,158.787053,158.99365,417.4758503,145.5144003,190.0134181,60.30141659,272.0143398,410.1655493,93.91902507,84.06211429,25.19619621,7.679999828,167.9700012,483.2214172,59.53093775,118.349872,165.6107777,176.1799927,162.7400055,354.8636949,156.4707629,156.6023095,412.5890079,143.4340837,187.0043584,58.53100874,267.9493105,404.5073366,92.84357484,79.16427089,24.90922432,7.460000038,157.5099945,475.1654263,58.31136704,116.5247476,165.9395746,179.9400024,176.5,359.8569192,156.8875091,156.921161,414.4473985,144.6842229,187.3583663,59.00050836,270.551326,407.2718037,92.84357484,83.93014173,25.11010428,7.605000019,162.8399963,478.2000238,58.47992384,117.412912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48251800,34185100,20889300,3032700,7610300,22779100,1575900,9756300,6964900,19548300,4071600,15065300,6493200,512208000,24547800,39726800,181178000,3724400,18529100,12101200
25/4/2024,169.2774963,173.6699982,166.8099976,334.198761,160.1826477,155.4365234,413.021637,143.3950043,190.1510773,60.38945007,270.610199,396.8106079,92.68572235,82.61245728,24.16309547,7.590000153,170.1799927,488.1637573,59.69949341,118.41819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.9949017,173.9199982,168.1300049,338.0944531,160.4927858,155.924759,416.522068,146.0906139,190.711596,61.22085498,274.753796,397.6558651,93.52437171,83.30328808,25.2822888,7.599999905,170.8800049,491.3960601,60.0167799,118.8378707,167.5437641,166.3200073,159.6999969,326.6051396,157.6531413,150.3250483,407.9086623,142.9164296,187.9975305,60.02754107,269.7461268,385.8621101,91.20575024,78.20449601,24.1535295,7.260000229,158.3600006,481.9067814,59.32271806,116.534508,168.9187936,169.6799927,163.5899963,326.7237852,158.6513742,150.7833934,413.9459111,145.8855062,189.0497261,60.51660366,272.0044727,391.8285886,92.74491883,78.84934008,25.12923687,7.420000076,158.9600067,483.3202804,59.54085016,118.1253868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50558300,49249400,12504700,6459600,9702600,57109700,1970100,7642700,9802300,19048500,4179800,40586500,5317900,424641000,47661400,47658800,126427500,4329700,19263000,16041000
26/4/2024,168.689621,179.6199951,167.2200012,339.5182495,160.7738342,171.3289185,420.4158325,142.7308807,190.269104,60.38945007,268.1456299,404.0499573,92.86331177,87.71424103,24.29701805,7.869999886,168.2899933,489.6365967,59.6499176,115.1290665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.7222594,180.8200073,168.6499939,341.6144025,161.8302143,174.0789591,421.3597612,143.7466133,191.6261218,60.57529251,271.1109412,410.6926298,94.14594964,88.31010068,24.43093987,7.900000095,172.1199951,491.4949174,59.87796703,116.2417069,168.5700433,176.1300049,164.9299927,334.5250252,158.2637152,169.037223,412.6185258,142.5453106,189.8462541,60.00797812,265.474875,403.4930883,92.65611659,83.36727027,24.10570404,7.579999924,166.3699951,485.7321443,59.49127436,113.430827,169.2675317,177.8000031,165.9799957,334.6338038,160.1341855,173.7401757,413.1986503,143.2778148,190.3477741,60.2036039,266.3193201,409.8672803,93.32703,83.79816804,24.23005806,7.697999954,168.8500061,486.3252298,59.6003423,116.1441083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44838400,43919800,7208100,3324600,9736400,64665300,2322700,6183000,6413700,10994300,3636500,29694700,6115700,551011000,46526500,88631000,109815700,2727000,11045200,27289500
29/4/2024,172.8744659,180.9600067,173.4900055,345.8660278,161.2002716,165.5498657,423.601593,143.3950043,190.0625916,60.68288422,268.59729,400.002655,92.8041153,87.7362442,24.52659416,7.045000076,194.0500031,483.3894958,59.72924423,116.7687454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.3953431,183.5299988,173.8099976,347.0031187,161.9562147,168.9375942,426.079417,143.7856671,191.0262739,60.69266383,269.4613622,404.0499235,93.623035,87.97118159,24.72747596,7.449999809,198.8699951,491.6135397,59.87797016,117.1689094,172.4759142,179.3899994,167.5500031,340.1115043,159.6108509,164.6132737,420.0520107,142.5843646,189.226735,60.18403831,267.664508,396.9597535,92.44892139,85.24582852,24.43093808,7,184.5399933,482.1440191,59.43178482,114.9338664,172.7449298,182.75,167.8999939,340.1115043,160.7932265,168.4493585,420.415815,142.7308595,190.2592593,60.56550651,268.8722194,402.9858942,93.17904638,87.57427996,24.46920015,7.369999886,188.4199982,489.9924411,59.66975159,114.9338664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68169400,54063900,7788600,2171400,6364000,45610000,2453000,6149600,5387800,13409300,3148900,19582100,5030700,388971000,39995300,149660200,243869700,2192100,9785100,17309900
30/4/2024,169.7159119,175,167.8399963,330.8073425,156.2963257,162.1920471,419.5701904,141.217041,188.548233,60.41879272,268.0965881,387.1548462,91.02815247,86.38156128,24.50746346,6.78000021,183.2799988,478.1209717,58.8467865,115.4316177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.3591148,182.9900055,174.0700073,343.8588737,160.9967395,167.4928389,424.1719065,143.4536289,191.7441324,61.45560676,271.8572324,399.9131835,92.26146255,88.79798933,24.70834342,6.889999866,190.9499969,484.0616313,59.78873247,117.3152997,169.3870998,174.8000031,167.7599945,329.3736376,155.9861876,162.0127046,418.8720787,141.1584431,188.4498917,60.12535592,257.8750588,386.9957668,91.01828388,86.27958803,24.47876554,6.610000134,182.8399963,477.0237588,58.65839882,115.148584,172.705096,181.0899963,171.4900055,343.1173084,160.8513715,165.0118272,421.3302482,143.4536289,189.6004136,60.780698,259.5442621,399.2469134,91.66947521,87.21936048,24.53615955,6.880000114,186.9799957,483.3202818,59.68958186,116.2514623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65934800,94639800,8248800,4201700,8457300,33562900,1829900,8817700,8153700,19349200,6894400,28781400,6493300,363709000,38017700,78411600,127031800,3367500,14209200,21083300
1/5/2024,168.689621,179,171.4600067,327.3467102,154.7069092,163.2681427,419.8061829,147.6532898,188.6662292,60.57529068,269.4613953,392.733551,89.13378143,83.02135468,25.99972153,6.920000076,179.9900055,478.5261841,58.35102463,113.2453842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.0873305,185.1499939,173.8600006,334.6931433,156.4707715,166.5163622,426.1777388,148.3076733,191.2229547,61.20129018,271.425185,399.4756713,90.64335928,85.97965427,26.25799734,7.179999828,185.8600006,483.5476074,58.90627789,115.6268288,168.5003036,176.5599976,167.5,327.0204046,153.9994122,162.5009197,418.075622,144.1763393,187.6140337,59.87103938,265.160691,388.1294131,88.88711942,81.23577409,24.89009413,6.650000095,179.0099945,471.5674063,58.22212959,112.8842686,168.9686103,181.6399994,167.5,329.6307289,155.8214365,163.7065559,419.5505236,145.2702222,189.0694078,60.44813337,266.466628,390.4165513,90.58415527,85.05687611,25.18663201,6.699999809,182,473.7321489,58.80712728,115.4413863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50383100,94645100,6191900,3520600,7713700,33493200,2310100,14470900,7445300,16729800,4843200,23562500,9783100,559863000,97388900,68347700,92829700,2729200,15464300,27777700
2/5/2024,172.4061737,184.7200012,178.8500061,331.6675415,155.7729797,166.0181732,425.3321533,146.4226837,188.4695435,60.63398361,268.3321838,395.6173096,91.17614746,85.79669952,26.49714279,6.989999771,180.0099945,487.2839966,59.20373535,113.4503403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.794767,185.1000061,178.8999939,332.3794454,156.7906,166.1277765,426.3940693,148.7764671,190.2789104,61.0350148,271.3073236,397.6956293,91.21560676,86.21659833,26.7267207,7.110000134,184.6000061,487.9956932,59.38220949,114.4458653,170.2738897,179.9100037,172.25,325.5471537,154.9588894,163.2980381,421.0057811,145.6608806,186.3651675,60.36988936,267.7724967,392.4451293,89.69617543,83.18031424,25.94232906,6.860000134,176.0200043,478.3581514,58.08331902,113.1185035,171.8880442,180.8500061,173,329.7691211,155.4628564,164.1947812,423.9850813,148.4932239,189.8560756,60.81982606,269.5399251,395.4383225,90.11056579,84.42901931,26.02841918,7.03000021,182.8600006,478.6942262,58.4402635,113.4698645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94214900,54303500,10223700,2492000,8597100,24294500,2087500,8459800,6501700,10991300,3084000,17709400,7333300,377898000,69649000,45473400,89148000,3561400,17574100,25513600
3/5/2024,182.7188416,186.2100067,179.7899933,332.9627991,155.307785,166.6359253,430.8482666,145.7878571,187.3386993,60.81004333,265.4258118,404.388031,90.91962433,88.76799774,26.60236359,6.960000038,181.1900024,486.77005,59.31280136,113.2161026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.325785,187.8699951,180.4900055,337.7681274,155.7051439,167.3533258,434.899325,146.393389,189.3250779,60.96654695,269.6479475,404.8752837,92.39959649,89.25987812,26.6980215,7.239999771,184.7799988,487.1061248,59.47144461,113.2844224,182.0014362,185.4199982,177.8999939,331.2127159,152.196777,162.4610574,427.6428341,144.3716854,185.3228364,60.29163816,264.0217094,399.61483,90.64336406,87.01941093,26.32495765,6.880000114,178.4199982,480.1769691,58.6385666,111.3909783,185.9770409,186.9900055,179.5899963,334.2877254,155.7051439,166.9547615,427.7214823,146.393389,188.8039017,60.63398423,269.1766571,400.0324968,91.84706843,87.7682343,26.65019346,7.130000114,182.1000061,485.1983627,59.11449635,113.2161026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163224100,39172000,5416300,1977100,11664500,34662400,2406300,6532700,8922800,11628700,2642100,17446700,5736700,398341000,60568900,56618000,75491500,2487600,14207400,28023300
6/5/2024,181.0548859,188.6999969,178.3500061,338.252655,157.2945709,167.4928436,436.2464294,145.1139526,188.803894,60.98610306,264.4242554,411.2296143,92.11346436,92.11820221,26.93716621,7.159999847,184.7599945,488.6777649,59.36237717,113.9481049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.5358989,188.75,183.9799957,338.6975761,158.9615262,167.5326925,436.9445412,146.5496619,189.0005618,61.01544935,266.9575607,411.6174196,92.12333294,92.19818511,27.09978412,7.269999981,187.5599976,489.1621035,59.49127599,115.4999427,179.7695282,184.8000031,174.7100067,335.8796521,155.7729836,165.430313,432.3231706,144.4595841,186.6601904,60.54594971,264.1689831,404.0996588,91.24521676,89.03393293,26.74585038,7.03000021,182.1999969,486.3252113,58.88644741,113.606506,181.6925779,186.2799988,180.8800049,337.0364771,155.7729836,166.8551559,434.3585421,146.3738532,188.5383844,60.93719755,266.1523998,406.4763207,91.57080491,89.36885277,26.76498233,7.054999828,183.8000031,486.7996858,59.49127599,113.870023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78569700,34725300,11913400,1653900,8430300,21871300,1914300,5042800,7911100,9310700,2481300,16996600,6696300,376203000,59899700,50016600,84390300,2029500,11119400,31401300
7/5/2024,181.7423859,188.7599945,176.7100067,341.1200562,157.6531372,170.6314392,436.3742676,145.2506866,188.5580597,61.25019455,262.6568604,407.0530701,92.52785492,90.53257751,26.56410027,7.059999943,177.8099976,495.1818542,60.10601807,113.382019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.2333726,189.9400024,178.3500061,344.620253,158.1183295,171.1395916,439.9337225,146.2371202,189.7184098,61.44582032,265.7694801,412.3533091,93.06064578,91.75928461,27.25283392,7.190000057,183.2599945,495.8638981,60.2844922,114.7581838,180.666293,187.3099976,176.1300049,339.5380441,157.0231896,167.781769,435.4598357,144.986981,188.4597183,60.8882893,262.1560844,406.8044668,91.96546582,88.98994329,26.21016655,7.03000021,177.3999939,489.3301532,59.54085125,113.1477809,182.7886033,188.9199982,177.2200012,340.5960179,157.3042393,167.8913723,437.7213698,145.8952939,188.508889,61.38713147,265.1508815,412.3433552,92.82385235,91.07644753,27.06151993,7.119999886,182.3999939,490.279072,59.65983274,114.4653806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77305800,34048900,5097500,1965600,6869900,28039700,2058200,7333500,7688800,9807000,3160000,20018200,7113500,437342000,65606400,31025600,75045900,3752100,14520200,30122000
8/5/2024,182.0811615,188,180.3500061,340.6256409,157.5271454,168.768219,439.4715576,145.4753265,192.3931427,61.47516251,263.6289063,408.2463379,92.34039307,90.39061737,27.04238892,7.050000191,174.7200012,497.4059143,59.78873062,113.3625031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.4099736,188.4299927,181.6600037,342.375724,158.0504997,169.5354269,440.5236314,146.2371297,193.3764964,61.59254021,264.0609423,409.9268984,92.38972848,91.17243008,27.10934891,7.085000038,176.0599976,501.1522085,60.33406655,114.1432993,180.7958039,186.3899994,175.9499969,334.93041,156.5579861,168.1305312,434.6535214,145.2311585,187.8205541,61.11325726,261.2429092,404.437719,91.49188262,89.39884762,26.32495732,6.929999828,170.1499939,494.3120112,59.70941089,112.6402645,182.1907655,187.4400024,175.9499969,336.1762493,156.955345,168.3895867,435.3909722,145.641359,187.8205541,61.47516251,262.6568401,405.8895838,91.87667478,89.46183625,26.49714119,6.980000019,171.5899963,498.3548633,60.11593445,112.9330603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45057100,26136400,4956800,2260300,6706400,19569100,2006700,7735100,9227600,10484400,3259800,11792300,5372900,325721000,39087800,29637600,79969500,3078900,11015700,18957200
9/5/2024,183.9045868,189.5,181.25,347.8237915,160.3474121,169.3461151,447.9375,146.3543243,194.2123413,61.50451279,263.0987244,410.016449,92.14305878,88.72601318,27.36281967,7.059999943,171.9700012,501.1818542,60.13497543,115.5975418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0.208,0,183.9942587,191.6999969,181.75,348.9114267,160.4055593,170.0734741,448.7929382,146.5984924,194.3008395,61.76860704,263.6191274,410.4142082,92.72518503,91.05046028,27.43078947,7.130000114,175.6199951,502.1110146,60.27427208,115.6853783,181.453449,187.4400024,179.3099976,341.5451992,157.7112975,167.5725304,438.8717692,145.4167125,191.8522986,61.37735547,262.1855394,406.8144373,91.76813524,88.21013638,26.52775788,6.989999771,171.3699951,496.3482718,59.64745045,113.4015399,181.9018236,188.8800049,179.5500031,342.029709,157.992362,168.7781666,438.8717692,145.5046095,191.9211256,61.43604432,263.5994703,408.2762259,92.38972078,90.50758943,26.95499901,7.079999924,175.0099945,496.3482718,59.89618877,113.4112946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48983000,43368400,5107400,3208900,6683300,15346700,2710200,6546200,7977300,9113700,3140000,14689700,6429800,378013000,47831100,22463500,65950300,2342900,14550500,17564000
10/5/2024,182.6374359,187.4799957,178.5099945,350.7999268,160.7059937,168.0408325,447.1213684,146.4129181,195.4612122,61.87619781,270.0210266,412.4229126,89.72577667,89.8567276,27.19774818,6.940000057,168.4700012,506.8952026,60.17477417,115.1290665,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.6728314,189.8899994,181.8800049,353.489338,161.2874803,169.2365103,451.0740941,146.5887119,196.0217159,61.97401257,270.3941514,413.0593516,91.89639939,91.37936979,27.45991899,7.090000153,173.0599976,507.6563407,60.27427178,115.8122716,181.7195113,186.9299927,177.9199982,349.5441903,159.9306633,165.5897265,446.718225,145.709713,194.9695353,61.41648151,262.9906574,409.4993354,89.66657267,89.20588069,27.11035791,6.920000076,167.75,501.1522181,59.85638942,114.7581888,184.4832572,189.1600037,181.25,351.0075566,160.9191951,167.4230768,448.8813961,146.500815,195.23503,61.5436351,263.3146994,410.632981,91.82733432,90.2836285,27.42107805,7.050000191,173.0500031,503.1291499,60.10512774,115.6951488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50759500,34141800,3715500,2210600,5490900,29799900,1823900,5710600,7529800,8371700,4983500,13402300,10548400,335325000,25849800,29080800,72627200,2784600,12356600,13648100
13/5/2024,185.8601379,186.5700073,178.4400024,352.6686707,159.4557953,168.529068,445.9709473,147.6923676,195.4218597,62.18919754,266.4077148,411.4085999,91.48200989,90.37762451,27.61528015,7.110000134,171.8899994,505.8375244,60.10512543,115.0802689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.678297,188.3099976,180.75,354.5176353,161.7623994,168.6685617,449.5500565,148.4541707,196.523226,62.22831971,271.7295681,416.0127375,91.53133777,90.97648188,27.81918956,7.320000172,175.3999939,508.7337222,61.04038011,116.1831472,184.2038758,185.3600006,178.0700073,350.384652,157.9535953,163.4076342,445.7349726,146.2175979,194.7433433,61.797946,266.230981,408.5248079,89.93297273,88.50806398,27.35310933,7,169,501.4586278,59.9857321,114.3092273,185.0220349,188,179.0399933,350.8098088,161.3456532,163.6666896,448.6355946,146.5398866,195.4907017,61.85663485,270.3942055,415.6746407,90.05136568,90.45660058,27.3725298,7.03000021,170,506.1439464,60.3140647,115.578024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72044800,24898600,3105200,2051200,6848300,31327600,1579600,5628500,7049200,10137600,3840700,15440200,8792100,289680000,39609800,55264000,67018900,2454500,19260500,15060600
14/5/2024,187.0075531,187.0700073,180.7599945,354.1517639,158.5641479,169.7247314,450.7987671,147.8486328,198.1555634,61.71969986,265.7596436,414.2327271,91.55107117,91.33438873,27.55701828,7.46999979,177.5500031,507.9528809,59.55790329,115.7788544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,187.8756026,187.7200012,183.6600037,356.554428,160.1051076,170.6314482,454.0435387,148.6592725,198.2244053,62.36526236,267.8314271,415.157524,93.08037109,91.62931711,27.8483198,7.639999866,179.4900055,510.2164461,60.24441968,115.8477291,185.8701231,183.4499969,179.6300049,353.0147033,157.9923475,168.1903006,446.4134013,147.184488,194.861338,61.42626304,263.8449368,409.2507076,91.36360563,88.91295706,27.37252935,7.199999809,174.0700073,501.4487581,59.14002094,114.6079847,187.0873746,183.8200073,180.2299957,353.6969457,159.2716301,169.1567982,447.2295004,148.3076699,195.6873514,62.18920325,267.1932015,409.718083,91.74839776,89.57780064,27.72208859,7.210000038,174.5,508.6448191,60.2145723,114.9130001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52393600,38698200,4686500,1563400,4924000,25127100,2412900,8254200,8596200,10852200,3143200,15109300,7811000,296507000,23530900,74991900,86407400,2949700,18780100,15079100
15/5/2024,189.2924042,185.9900055,176.9900055,355.9908752,158.0214233,171.8869019,458.2912903,149.1085358,198.7456055,61.74904251,268.911499,421.4751587,90.44602203,94.60761261,27.98426056,7.269999981,173.9900055,511.5805054,59.52806091,116.6742325,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,190.2203008,186.7200012,180.6699982,359.2240888,158.7482928,172.0263956,458.3896231,149.3820028,199.3159524,62.00335341,269.4024464,422.2024006,91.38334217,94.83955999,28.14933087,7.630000114,180,516.562412,59.63750259,116.9300485,186.9476946,182.7299957,176.1699982,354.0924549,155.2302399,169.8941257,453.2373093,147.7704997,196.4445615,61.6218852,265.3374179,415.6871996,89.63697096,91.57733136,27.65411993,7.210000038,173.1100006,508.8919071,59.1698771,114.2144115,187.486486,185.9700012,180.1399994,357.4047857,158.0989579,170.0137026,453.8665851,148.2783734,198.6472641,61.68057405,266.20146,416.3148148,91.05774651,92.45012595,27.66383017,7.630000114,179.8999939,508.8919071,59.52806091,115.7198207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70400000,75459900,5858900,1913900,7603100,26948400,2217700,5548000,8370000,9838900,2982500,22239500,15614400,417735000,38376300,35185400,79663000,2981200,22240600,18244300
16/5/2024,189.4121246,183.6300049,182.9600067,346.7756958,157.6983795,173.5508423,456.7475586,150.6809845,199.0996094,61.93488693,268.5580444,419.3930664,90.54468536,94.33667755,28.08135986,7.119999886,174.8399963,515.2576294,63.68696213,115.9756393,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.6692945,187.3099976,183.7599945,354.7351509,158.5892238,174.4874494,460.4151584,150.7786577,201.0761448,62.33591811,270.5709167,423.8062854,91.60039844,95.79633123,28.18817061,7.300000191,175.7899933,522.0681135,64.09488903,117.3826572,189.2325376,183.4600067,177.25,345.6781635,157.101222,172.066234,454.5450483,148.7764767,198.6276038,61.69035563,267.9787301,418.7555099,90.30789195,94.08073378,27.83860952,7.110000134,171.4299927,513.5179198,62.62235862,115.6509412,190.0407096,185.6000061,177.6000061,352.7378794,158.1291181,172.6640576,456.6000744,149.4308453,198.853771,61.85663886,269.5399392,420.1999914,90.46575924,94.8875497,28.03281054,7.230000019,174.1000061,514.0022584,63.89590141,116.6348695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52845200,38834500,6993200,2821700,6409400,27867900,2070300,7591000,8497900,10228000,2339900,17530100,12711700,323952000,40077800,28905000,59812200,3655800,60545600,15745200
17/5/2024,189.4420471,184.6999969,184.9499969,352.2632446,159.2451172,175.424057,459.8940125,151.0325775,201.3809814,61.65122986,267.4485168,418.6160278,90.94921875,92.45711517,27.80947876,7.28000021,177.4600067,518.5788574,64.32373047,117.717186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.3799309,185.3000031,185.3800049,352.4016846,159.5388039,175.6333052,460.8182866,151.2474466,201.636663,61.98379257,269.098093,421.31577,91.05775064,94.71758179,28.07164958,7.420000076,179.6300049,519.7847568,64.55256547,117.9041348,188.7535999,183.3500061,181.2200012,347.6062235,157.7962815,173.0626225,456.482072,150.1242796,199.4339455,61.56319844,266.0149588,416.4443044,90.12043046,91.78427789,27.6832494,7.119999886,172.75,514.0121499,63.30887768,116.0641861,189.0828579,183.7599945,183.25,349.0003697,158.3444888,173.5508428,458.5764372,151.2474466,200.4172991,61.95445001,269.098093,420.9372066,90.78149039,94.34667501,28.06193934,7.150000095,173.5500031,516.9083477,63.91579598,116.3987256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41282900,33175700,5562400,2104300,5497900,24479300,1655900,6521800,9260500,11539000,2454500,15352200,12019600,359691000,26106400,36606000,77445800,2657200,29330400,15104500
